ProbeName	groundControl	sim1G	spaceFlight
GE_BrightCorner	3322.9815953703705	3796.886613888888	3580.534867592593
DarkCorner	28.344864722222216	29.818633240740738	28.13131074074074
DarkCorner	27.755728055555554	28.56357212962963	27.810590648148153
DarkCorner	28.49764462962963	28.32991490740741	27.549111203703703
DarkCorner	28.356737870370367	28.51613703703703	27.122825925925934
DarkCorner	28.336892777777773	28.884872777777783	28.035555092592592
DarkCorner	28.463697962962964	28.954800462962965	28.079892037037038
DarkCorner	27.79556361111111	29.048905277777777	28.357950185185185
DarkCorner	28.895697685185183	28.67328888888889	27.27633888888889
DarkCorner	27.516801481481483	28.843290925925924	28.19580759259259
DarkCorner	28.206840277777776	28.82232342592592	27.83820425925926
A_12_P150300	4985.271601851852	3742.256744444445	4170.120992592593
A_12_P133604	205.22761296296298	211.96384574074077	223.10789027777776
A_12_P159775	69.00369842592592	35.63307805555556	32.169843518518526
A_12_P177079	58.162725370370374	47.870804166666666	49.703005185185184
A_12_P109691	389.4749953703704	333.9842502777778	375.2657813888889
A_12_P140847	604.9635055555555	853.5636064814817	827.0738324074074
A_12_P157256	37.49549175925926	45.779638240740745	40.814970555555554
A_12_P137370	42.58937074074074	98.16914444444444	77.51603074074075
A_12_P108125	711.1972440740741	793.5418532407408	794.3285546296297
A_12_P105128	145.58110537037038	138.98131546296295	145.2797483333333
A_12_P140414	58.60462583333333	80.39030509259258	62.171420833333336
A_12_P136368	575.7474462962963	569.6047777777778	507.07127129629635
A_12_P168902	35.27228962962963	36.27776027777779	37.273216203703704
A_12_P120201	2319.576866666667	2419.677375	2556.0443574074075
A_12_P114687	6592.079527777777	6699.857453703703	7126.169685185184
A_12_P119536	38.49567481481481	39.54943898148148	38.703372037037035
A_12_P152441	28.48393333333333	29.6752075	28.939402129629627
A_12_P141250	39.863585925925925	39.13117037037038	39.45312555555555
A_12_P111357	3997.6345111111114	4476.9175	4435.335509259258
A_12_P116055	1913.318213888889	1778.1973555555553	1973.1418259259262
A_12_P114149	763.0535694444444	798.242051851852	829.4707657407407
A_12_P104088	91.40283675925927	109.64217722222223	102.9379887962963
A_12_P105980	515.1261885185185	523.3327712962963	594.7964600925926
A_12_P101346	42.12478453703704	34.46125009259259	38.60773037037037
A_12_P112904	3617.722706481481	2706.5003768518523	3421.930114814814
A_12_P113462	44.56900157407407	45.50531527777778	38.945880555555554
A_12_P167496	919.7290314814815	689.4206759259259	764.9835877777778
A_12_P113203	34.217768148148146	43.636596203703704	33.4403437962963
A_12_P117495	158.06043611111107	202.86323249999998	151.3731969444444
A_12_P172163	200.93264018518516	321.5871101851852	325.73020240740743
A_12_P106509	1256.3214666666665	1412.7886277777773	1306.7823166666665
A_12_P137655	158.80813407407408	184.93229583333334	167.8982436111111
A_12_P150420	50.31444194444445	56.12791314814816	49.70897962962963
A_12_P108609	223.3614738888889	310.9192518518518	307.43510953703696
A_12_P112076	232.90174953703703	304.9134103703704	279.76472787037034
A_12_P119126	267.0933612962963	207.3495806481482	237.0150707407407
A_12_P100544	49.97944055555556	44.28865703703704	47.74911157407408
A_12_P174077	37.48017055555556	35.928117962962965	35.23550842592593
A_12_P135980	557.3450611111111	568.2219796296296	638.4331925925926
A_12_P119301	5834.570686111111	5776.689305555556	5545.154787037037
A_12_P100548	326.91067685185186	327.06147694444445	315.21120398148145
A_12_P169878	32.614295277777785	36.793906666666665	34.08560500000001
A_12_P116897	1606.681610648148	2033.7950611111112	1960.5650166666667
A_12_P138908	28.838435370370373	31.331980462962964	30.363851111111114
A_12_P170183	30.51360824074074	32.19296407407407	30.673321759259256
A_12_P109063	515.4426916666667	605.5246879629631	570.7280666666667
A_12_P116069	32751.657833333335	35075.68787037038	34756.65465740741
A_12_P144140	2664.1743858333325	3135.3549546296294	3064.379187962963
