ProbeName	groundControl	sim1G	spaceFlight
GE_BrightCorner	4682.456888888889	3080.431480555555	2806.8201305555563
DarkCorner	36.33849111111111	23.881829722222218	25.897321666666667
DarkCorner	35.473822222222225	22.81770611111111	25.762717500000004
DarkCorner	36.583687777777776	22.64125944444444	25.627595833333327
DarkCorner	36.35579555555555	22.776428611111108	25.394395555555562
DarkCorner	36.32852555555556	23.072911388888894	25.85311
DarkCorner	36.521138888888885	23.140924166666665	25.872250277777773
DarkCorner	35.54107	23.233492222222225	26.051123333333326
DarkCorner	37.16739777777778	22.90163722222222	25.471284166666674
DarkCorner	35.032826666666665	23.03004472222222	25.927944166666666
DarkCorner	36.15313777777778	23.013560555555554	25.77115583333334
A_12_P150300	6993.026666666668	3037.291475	3268.9120611111107
A_12_P133604	299.32320000000004	162.29372750000002	172.21597944444443
A_12_P159775	97.3582711111111	27.70637222222222	29.02651333333334
A_12_P177079	80.81652333333334	36.97812583333334	42.351539166666676
A_12_P109691	566.9272444444445	257.8722480555556	290.5288638888889
A_12_P140847	881.7419111111111	671.3549583333333	638.6574027777779
A_12_P157256	50.392286666666664	35.319044166666664	35.548659166666674
A_12_P137370	57.78264999999999	74.61988000000001	63.31277027777777
A_12_P108125	1027.3962111111111	623.8291083333332	611.1883722222224
A_12_P105128	211.0821666666667	105.8149866666667	114.14318277777777
A_12_P140414	81.49557444444446	61.1982986111111	51.81906361111111
A_12_P136368	838.7408777777778	440.1159583333334	390.36306111111116
A_12_P168902	46.99580666666667	28.201322222222228	32.839029444444435
A_12_P120201	3281.9157777777777	1960.110272222222	1989.855894444444
A_12_P114687	9255.940444444444	5500.586333333333	5525.912638888888
A_12_P119536	51.823561111111104	30.670118611111107	33.97398777777778
A_12_P152441	36.55150999999999	23.758685000000003	26.466175833333327
A_12_P141250	53.87167222222222	30.349661666666673	34.51661750000001
A_12_P111357	5612.292111111111	3654.548694444444	3472.958333333333
A_12_P116055	2716.7832222222223	1414.4108166666667	1541.0166222222224
A_12_P114149	1103.3682555555558	627.776175	640.3137277777779
A_12_P104088	131.2014188888889	83.31897361111113	81.95793416666666
A_12_P105980	751.3142255555555	404.51376722222227	458.66129138888874
A_12_P101346	57.128585555555546	26.90359444444444	33.894026388888896
A_12_P112904	5083.233	2187.160325	2675.421902777778
A_12_P113462	60.736544444444434	35.131501111111106	34.15601583333333
A_12_P167496	1321.663277777778	536.9657305555555	589.114702777778
A_12_P113203	45.373038888888885	33.774858055555555	29.97771361111111
A_12_P117495	229.4515111111111	154.8663297222222	118.8492988888889
A_12_P172163	293.0216555555555	248.5390944444444	251.15987500000003
A_12_P106509	1803.1663333333333	1114.109522222222	1011.499127777778
A_12_P137655	230.46996666666666	141.87473249999996	131.75743611111113
A_12_P150420	69.29032222222222	43.14854888888889	42.353732777777765
A_12_P108609	326.1241111111111	239.99509722222223	237.55887944444436
A_12_P112076	340.50538888888894	235.6559505555556	215.17706638888887
A_12_P119126	389.5501666666667	158.58025250000003	182.47980861111108
A_12_P100544	68.78793222222222	34.25971222222223	40.859037777777786
A_12_P174077	50.37395888888889	27.914167222222222	31.32962694444445
A_12_P135980	812.779711111111	439.1721222222221	495.4549361111111
A_12_P119301	8229.918777777777	4711.492194444444	4314.317694444445
A_12_P100548	475.8201	252.73332805555557	243.76314027777778
A_12_P169878	42.81551444444444	28.56433611111111	30.447999166666666
A_12_P116897	2288.583111111111	1628.3517027777782	1529.1018805555555
A_12_P138908	37.09135222222223	24.907931388888898	27.641981666666666
A_12_P170183	39.37737222222222	25.46227694444444	27.910297222222216
A_12_P109063	751.7654555555555	466.58807222222214	438.9159138888889
A_12_P116069	45909.44444444444	29897.677499999998	26169.60222222222
A_12_P144140	3772.4518888888883	2550.419027777778	2399.004361111111
A_12_P100187	7101.86911111111	4799.726555555557	4489.021944444443
A_12_P177045	1550.8730000000003	1139.098216666667	982.1091972222223
A_12_P111597	36.96318888888889	27.424632499999994	30.795334999999998
A_12_P115427	299.0228222222222	337.02314444444454	395.78555000000006
A_12_P140501	4509.3732222222225	2416.049725	2360.1527833333334
A_12_P105205	119.30539777777777	66.13015972222223	71.64028027777779
A_12_P119583	40.00029	27.15557333333333	30.956167777777782
A_12_P113578	30457.92666666667	20676.707500000008	18578.08522222222
A_12_P169627	49.53834777777778	35.62076277777778	36.349427777777784
A_12_P145654	210.42239999999998	105.49568333333333	108.3455961111111
A_12_P105885	830.2236888888889	618.8684472222222	799.0379916666666
A_12_P136801	43.65461777777778	26.02891416666666	30.252327499999996
A_12_P150677	39.404916666666665	25.72973972222222	29.246141944444446
A_12_P134645	33.85845444444445	24.85486638888889	26.87101277777778
A_12_P143278	498.9897566666666	92.83470999999994	198.909025
DarkCorner	36.08303111111112	23.254635555555556	25.845165833333336
DarkCorner	36.46360888888889	22.98466861111111	25.719540555555554
DarkCorner	34.205105555555555	23.23502916666667	25.47866166666666
DarkCorner	36.31814222222222	22.94521472222222	26.65075388888889
DarkCorner	36.78485222222222	23.329777777777778	25.889458611111117
DarkCorner	35.183527777777776	23.32877611111111	25.94228722222222
DarkCorner	36.90123888888889	23.28443583333333	25.945652222222225
DarkCorner	36.77583666666666	23.382928888888884	25.685865
DarkCorner	36.52157888888889	22.97850222222222	25.906146666666665
GE_BrightCorner	4622.953888888889	3202.7918861111116	2977.301966666666
GE_BrightCorner	4561.120444444444	2987.463144444444	2816.3672638888884
GE_BrightCorner	4626.825333333333	3157.920236111111	2763.6321194444445
DarkCorner	36.85537555555555	22.74951	27.27066194444445
DarkCorner	35.59804444444444	22.721992222222227	25.417146111111105
DarkCorner	37.80519111111111	22.167171666666675	25.59612777777777
DarkCorner	36.51521888888888	22.803816111111114	25.52266416666667
DarkCorner	36.17906888888889	22.753285000000005	25.53803861111111
DarkCorner	36.35776666666667	23.021301944444446	25.827065277777773
DarkCorner	37.22742111111111	22.959335555555555	230.5687505555556
DarkCorner	35.42321666666666	22.744905277777775	25.333019999999998
DarkCorner	35.098802222222226	22.82446861111111	26.660622499999995
A_12_P109120	1128.987111111111	626.7083527777779	625.2223472222223
A_12_P180414	11777.473555555554	4313.26175	5173.217777777778
A_12_P165546	36.75907222222222	24.34416527777778	26.631837500000003
A_12_P139072	94.10034444444445	62.034433611111126	81.35675611111111
A_12_P104541	351.2949111111111	99.60325222222225	114.6708597222222
A_12_P105135	692.7636777777777	335.88741666666664	342.1740916666666
A_12_P150486	62.98678333333333	43.377567500000005	45.63778500000001
A_12_P110227	43.07005999999999	26.416565277777774	29.1014675
A_12_P108672	58.215441111111105	25.58711388888889	28.61325638888888
A_12_P154730	494.0688555555555	234.56947111111108	231.60240194444452
A_12_P134987	204.99617777777777	111.49516166666668	99.14883055555556
A_12_P167671	700.8595777777778	408.74758333333335	406.91856111111116
A_12_P171813	4191.6414444444445	2229.4768999999997	2514.085666666667
A_12_P178298	834.1452888888889	507.6911333333335	499.7550999999999
A_12_P150396	32.72819666666666	23.30894222222222	25.006701666666668
A_12_P101683	286.68397777777784	205.85378611111113	106.54831694444444
A_12_P149925	184.02705555555556	95.56206888888889	131.9038919444444
A_12_P103995	5008.811	2737.6533055555565	2814.8450249999996
A_12_P161373	38.617438888888884	24.405875277777778	27.332285833333334
A_12_P106468	47.78869666666666	26.06209916666667	30.659803611111116
A_12_P100661	81.39661222222223	32.66046416666667	35.0781411111111
(+)E1A_r60_3	48.06369444444445	25.945790000000002	30.019835
A_12_P176199	54.799956666666674	34.151642777777774	36.12791138888889
A_12_P162300	40.225897777777774	24.899396944444447	28.028925277777777
A_12_P102551	256.8666888888889	243.14350000000002	153.51851055555557
A_12_P152931	871.3050666666667	618.956386111111	451.2584166666667
A_12_P170190	38.12341333333333	27.196243611111115	29.236630555555557
A_12_P175529	2065.509777777778	938.6279111111112	915.7889527777776
A_12_P178559	58.23910333333333	35.71195749999999	42.07609027777777
A_12_P105564	46.80401	29.429376111111115	34.152281388888895
A_12_P159745	1039.2900555555557	598.8597833333336	629.1852361111112
A_12_P115727	306.3785555555556	230.82216416666662	242.5335047222222
A_12_P136752	63.520984444444444	37.688075000000005	43.321413333333346
A_12_P111561	47.499426666666665	33.57094444444444	39.071127777777775
A_12_P133816	194.33708888888887	123.26089499999999	133.29238527777775
A_12_P106273	393.7702111111112	216.93896166666661	210.92531083333327
A_12_P169461	38.989848888888886	26.202681111111104	27.650932499999996
A_12_P115456	98.28588444444443	50.93959194444445	63.74851416666667
A_12_P176349	55.42603333333333	35.43367694444444	36.41001111111112
ETG02_36680	40.418691111111116	24.198203888888884	26.682157222222227
